fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza,mx1,my1,mx2,my2,texto_matricula
1477,Car,0.96209716796875,537,1293.671630859375,659.4658203125,1904.2596435546875,659.4658203125,,,,,,,,
1477,Car,0.8307898640632629,583,887.2672119140625,358.15966796875,1008.1124877929688,358.15966796875,,,,,,,,
1477,Car,0.8301240801811218,613,1201.4454345703125,361.00439453125,1268.504638671875,361.00439453125,,,,,,,,
1477,Car,0.21893557906150818,616,1005.487548828125,346.89373779296875,1088.916259765625,346.89373779296875,,,,,,,,
1477,Person,0.4909150004386902,550,1005.487548828125,346.89373779296875,1088.916259765625,346.89373779296875,,,,,,,,
1478,Car,0.9538560509681702,537,1308.907470703125,680.3661499023438,1920.0,680.3661499023438,,,,,,,,
1478,Car,0.8801662921905518,583,886.7806396484375,358.49298095703125,1008.8017578125,358.49298095703125,,,,,,,,
1478,Car,0.8157491683959961,613,1201.2596435546875,361.8282470703125,1269.12060546875,361.8282470703125,,,,,,,,
1478,Car,0.22137455642223358,616,1006.737060546875,346.9667053222656,1089.1217041015625,346.9667053222656,,,,,,,,
1478,Person,0.6760007739067078,550,1006.737060546875,346.9667053222656,1089.1217041015625,346.9667053222656,,,,,,,,
1479,Car,0.9469155073165894,537,1326.4609375,705.28076171875,1920.0,705.28076171875,,,,,,,,
1479,Car,0.899211585521698,583,886.21728515625,358.92218017578125,1010.0402221679688,358.92218017578125,,,,,,,,
1479,Car,0.7912500500679016,613,1200.755859375,362.18890380859375,1270.4547119140625,362.18890380859375,,,,,,,,
1479,Car,0.18660768866539001,616,1008.4525756835938,347.03045654296875,1089.25390625,347.03045654296875,,,,,,,,
1479,Person,0.6731546521186829,550,1008.4525756835938,347.03045654296875,1089.25390625,347.03045654296875,,,,,,,,
1480,Car,0.9460115432739258,537,1343.0638427734375,734.8171997070312,1920.0,734.8171997070312,,,,,,,,
1480,Car,0.8848791122436523,583,886.4581298828125,358.8714599609375,1009.9149169921875,358.8714599609375,,,,,,,,
1480,Car,0.8045487999916077,613,1201.1444091796875,362.1202697753906,1270.7767333984375,362.1202697753906,,,,,,,,
1480,Car,0.1329619437456131,616,1013.2315063476562,346.79217529296875,1089.1744384765625,346.79217529296875,,,,,,,,
1480,Person,0.7054978609085083,550,1013.2315063476562,346.79217529296875,1089.1744384765625,346.79217529296875,,,,,,,,
1481,Car,0.9130961298942566,537,1362.10205078125,818.3370361328125,1920.0,818.3370361328125,,,,,,,,
1481,Car,0.7977381944656372,583,887.1111450195312,358.5933837890625,1009.6986083984375,358.5933837890625,,,,,,,,
1481,Car,0.802100658416748,613,1202.0380859375,362.0216369628906,1272.1014404296875,362.0216369628906,,,,,,,,
1481,Car,0.3347497582435608,630,1171.7618408203125,344.30474853515625,1207.8699951171875,344.30474853515625,,,,,,,,
1481,Person,0.6270456314086914,550,1171.7618408203125,344.30474853515625,1207.8699951171875,344.30474853515625,,,,,,,,
1481,Person,0.38608643412590027,629,1171.7618408203125,344.30474853515625,1207.8699951171875,344.30474853515625,,,,,,,,
1482,Car,0.9255838394165039,537,1381.62646484375,875.34765625,1920.0,875.34765625,,,,,,,,
1482,Car,0.7353786826133728,583,886.7611694335938,358.6615905761719,1012.5723266601562,358.6615905761719,,,,,,,,
1482,Car,0.8197174668312073,613,1202.3701171875,362.1412048339844,1273.680908203125,362.1412048339844,,,,,,,,
1482,Car,0.319513738155365,630,1171.646240234375,344.55084228515625,1208.1453857421875,344.55084228515625,,,,,,,,
1482,Person,0.51533043384552,550,1171.646240234375,344.55084228515625,1208.1453857421875,344.55084228515625,,,,,,,,
1482,Person,0.32558849453926086,629,1171.646240234375,344.55084228515625,1208.1453857421875,344.55084228515625,,,,,,,,
1483,Car,0.9166183471679688,537,1405.343994140625,873.7703857421875,1920.0,873.7703857421875,,,,,,,,
1483,Car,0.6459603905677795,583,887.9734497070312,358.5418395996094,1015.177734375,358.5418395996094,,,,,,,,
1483,Car,0.8296413421630859,613,1202.322021484375,362.6080627441406,1274.5137939453125,362.6080627441406,,,,,,,,
1483,Car,0.2673664689064026,630,1171.3187255859375,344.6622314453125,1207.990234375,344.6622314453125,,,,,,,,
1483,Car,0.8178216814994812,634,1365.484619140625,386.56622314453125,1459.3349609375,386.56622314453125,,,,,,,,
1483,Person,0.492436945438385,550,1365.484619140625,386.56622314453125,1459.3349609375,386.56622314453125,,,,,,,,
1483,Person,0.12128496915102005,629,1365.484619140625,386.56622314453125,1459.3349609375,386.56622314453125,,,,,,,,
1484,Car,0.9586291313171387,537,1431.5748291015625,862.2999877929688,1920.0,862.2999877929688,,,,,,,,
1484,Car,0.8002535104751587,583,888.3421020507812,358.3227844238281,1013.4893798828125,358.3227844238281,,,,,,,,
1484,Car,0.8406076431274414,613,1202.092041015625,363.1278076171875,1274.7142333984375,363.1278076171875,,,,,,,,
1484,Car,0.24748751521110535,630,1170.7403564453125,345.1864318847656,1207.7960205078125,345.1864318847656,,,,,,,,
1484,Car,0.872523844242096,634,1363.9639892578125,388.5279541015625,1474.4962158203125,388.5279541015625,,,,,,,,
1484,Person,0.4720500111579895,550,1363.9639892578125,388.5279541015625,1474.4962158203125,388.5279541015625,,,,,,,,
1485,Car,0.9397003054618835,537,1461.906005859375,902.1627807617188,1920.0,902.1627807617188,,,,,,,,
1485,Car,0.7782204747200012,583,888.5607299804688,358.45758056640625,1012.3133544921875,358.45758056640625,,,,,,,,
1485,Car,0.8470034003257751,613,1202.4403076171875,363.46112060546875,1275.2113037109375,363.46112060546875,,,,,,,,
1485,Car,0.25566408038139343,630,1170.861083984375,345.148681640625,1207.864501953125,345.148681640625,,,,,,,,
1485,Car,0.8494164943695068,634,1360.887939453125,388.9601135253906,1468.1324462890625,388.9601135253906,,,,,,,,
1485,Person,0.5368845462799072,550,1360.887939453125,388.9601135253906,1468.1324462890625,388.9601135253906,,,,,,,,
1486,Car,0.9540301561355591,537,1493.4019775390625,929.70166015625,1920.0,929.70166015625,,,,,,,,
1486,Car,0.8155204653739929,583,889.6607666015625,358.4582214355469,1012.307373046875,358.4582214355469,,,,,,,,
1486,Car,0.8598904609680176,613,1201.7669677734375,363.4790344238281,1276.39599609375,363.4790344238281,,,,,,,,
1486,Car,0.25155729055404663,630,1170.3775634765625,345.0244140625,1207.97216796875,345.0244140625,,,,,,,,
1486,Car,0.8404808044433594,634,1359.1461181640625,388.2333679199219,1459.6434326171875,388.2333679199219,,,,,,,,
1486,Person,0.5824007987976074,550,1359.1461181640625,388.2333679199219,1459.6434326171875,388.2333679199219,,,,,,,,
1487,Car,0.9462047815322876,537,1531.1011962890625,938.1033935546875,1920.0,938.1033935546875,,,,,,,,
1487,Car,0.8332229852676392,583,889.799560546875,358.5485534667969,1013.988525390625,358.5485534667969,,,,,,,,
1487,Car,0.8823646306991577,613,1201.7918701171875,364.7227478027344,1276.8160400390625,364.7227478027344,,,,,,,,
1487,Car,0.255947470664978,630,1170.006103515625,344.86663818359375,1208.349365234375,344.86663818359375,,,,,,,,
1487,Car,0.8689950108528137,634,1358.6492919921875,387.5419921875,1453.147216796875,387.5419921875,,,,,,,,
1487,Car,0.5087804198265076,639,1442.29296875,381.1484069824219,1523.144287109375,381.1484069824219,,,,,,,,
1487,Car,0.4380781650543213,640,1358.636474609375,385.3039245605469,1511.0831298828125,385.3039245605469,,,,,,,,
1487,Car,0.33268216252326965,643,1295.69921875,351.0545959472656,1344.806640625,351.0545959472656,,,,,,,,
1487,Car,0.29168200492858887,616,1014.0137939453125,348.04595947265625,1089.607421875,348.04595947265625,,,,,,,,
1487,Person,0.6302337050437927,550,1014.0137939453125,348.04595947265625,1089.607421875,348.04595947265625,,,,,,,,
1487,Person,0.4893263578414917,641,1014.0137939453125,348.04595947265625,1089.607421875,348.04595947265625,,,,,,,,
1487,Person,0.7201986908912659,642,1014.0137939453125,348.04595947265625,1089.607421875,348.04595947265625,,,,,,,,
1487,Person,0.47264376282691956,629,1014.0137939453125,348.04595947265625,1089.607421875,348.04595947265625,,,,,,,,
1488,Car,0.9209306240081787,537,1571.3985595703125,948.0062255859375,1920.0,948.0062255859375,,,,,,,,
1488,Car,0.7428520917892456,583,893.52587890625,357.8794250488281,1013.8950805664062,357.8794250488281,,,,,,,,
1488,Car,0.8929290771484375,613,1202.3839111328125,366.31939697265625,1276.120361328125,366.31939697265625,,,,,,,,
1488,Car,0.2263433039188385,630,1170.4044189453125,344.984619140625,1207.5572509765625,344.984619140625,,,,,,,,
1488,Car,0.889801025390625,634,1357.0587158203125,386.79693603515625,1451.2774658203125,386.79693603515625,,,,,,,,
1488,Car,0.689586341381073,639,1441.5108642578125,381.0611877441406,1521.057861328125,381.0611877441406,,,,,,,,
1488,Car,0.5039156675338745,640,1357.5911865234375,383.8167419433594,1516.2930908203125,383.8167419433594,,,,,,,,
1488,Car,0.33580103516578674,643,1296.372802734375,350.77728271484375,1343.7041015625,350.77728271484375,,,,,,,,
1488,Car,0.33187103271484375,616,1018.3181762695312,347.87127685546875,1089.5582275390625,347.87127685546875,,,,,,,,
1488,Person,0.5719074606895447,550,1018.3181762695312,347.87127685546875,1089.5582275390625,347.87127685546875,,,,,,,,
1488,Person,0.29713550209999084,641,1018.3181762695312,347.87127685546875,1089.5582275390625,347.87127685546875,,,,,,,,
1488,Person,0.8210169076919556,642,1018.3181762695312,347.87127685546875,1089.5582275390625,347.87127685546875,,,,,,,,
1488,Person,0.42150285840034485,629,1018.3181762695312,347.87127685546875,1089.5582275390625,347.87127685546875,,,,,,,,
1489,Car,0.868431568145752,537,1622.04150390625,946.51220703125,1920.0,946.51220703125,,,,,,,,
1489,Car,0.7668007016181946,583,906.6416015625,357.4496765136719,1013.6202392578125,357.4496765136719,,,,,,,,
1489,Car,0.8976653218269348,613,1202.6124267578125,367.4234619140625,1276.25390625,367.4234619140625,,,,,,,,
1489,Car,0.251386821269989,630,1170.545654296875,344.7281799316406,1207.07861328125,344.7281799316406,,,,,,,,
1489,Car,0.8843761086463928,634,1355.78369140625,386.4920349121094,1448.6719970703125,386.4920349121094,,,,,,,,
1489,Car,0.7989529371261597,639,1440.3931884765625,380.6155090332031,1516.7613525390625,380.6155090332031,,,,,,,,
1489,Car,0.6806491017341614,640,1386.7225341796875,381.9949951171875,1515.400390625,381.9949951171875,,,,,,,,
1489,Car,0.39217665791511536,643,1297.84912109375,350.3077392578125,1342.114013671875,350.3077392578125,,,,,,,,
1489,Car,0.33923283219337463,616,1024.787109375,347.0000915527344,1089.78564453125,347.0000915527344,,,,,,,,
1489,Person,0.5734906196594238,550,1024.787109375,347.0000915527344,1089.78564453125,347.0000915527344,,,,,,,,
1489,Person,0.30071160197257996,641,1024.787109375,347.0000915527344,1089.78564453125,347.0000915527344,,,,,,,,
1489,Person,0.7975553274154663,642,1024.787109375,347.0000915527344,1089.78564453125,347.0000915527344,,,,,,,,
1490,Car,0.7609819173812866,537,1681.8292236328125,868.1806640625,1920.0,868.1806640625,,,,,,,,
1490,Car,0.7759250402450562,583,916.0032958984375,358.070068359375,1013.2380981445312,358.070068359375,,,,,,,,
1490,Car,0.9011992812156677,613,1202.3170166015625,368.5232849121094,1277.583251953125,368.5232849121094,,,,,,,,
1490,Car,0.2252814918756485,630,1170.014892578125,344.464111328125,1207.4293212890625,344.464111328125,,,,,,,,
1490,Car,0.8656297326087952,634,1355.875732421875,385.9494323730469,1447.7359619140625,385.9494323730469,,,,,,,,
1490,Car,0.794877827167511,639,1439.06396484375,381.0428161621094,1519.946533203125,381.0428161621094,,,,,,,,
1490,Car,0.617946982383728,640,1369.546875,382.07781982421875,1518.6585693359375,382.07781982421875,,,,,,,,
1490,Car,0.404447078704834,643,1298.0399169921875,350.4931335449219,1342.492919921875,350.4931335449219,,,,,,,,
1490,Car,0.410163015127182,616,1027.12744140625,346.9508361816406,1089.920654296875,346.9508361816406,,,,,,,,
1490,Person,0.6135258078575134,550,1027.12744140625,346.9508361816406,1089.920654296875,346.9508361816406,,,,,,,,
1490,Person,0.42030999064445496,641,1027.12744140625,346.9508361816406,1089.920654296875,346.9508361816406,,,,,,,,
1490,Person,0.7979910373687744,642,1027.12744140625,346.9508361816406,1089.920654296875,346.9508361816406,,,,,,,,
1490,Person,0.3608670234680176,629,1027.12744140625,346.9508361816406,1089.920654296875,346.9508361816406,,,,,,,,
1491,Car,0.8278487324714661,583,918.8776245117188,358.2894287109375,1016.3248291015625,358.2894287109375,,,,,,,,
1491,Car,0.902556836605072,613,1202.520751953125,368.1280212402344,1278.1253662109375,368.1280212402344,,,,,,,,
1491,Car,0.24601870775222778,630,1169.62255859375,344.364013671875,1207.52978515625,344.364013671875,,,,,,,,
1491,Car,0.8885047435760498,634,1355.051025390625,385.23675537109375,1445.4010009765625,385.23675537109375,,,,,,,,
1491,Car,0.857290506362915,639,1437.328125,381.3196105957031,1519.9368896484375,381.3196105957031,,,,,,,,
1491,Car,0.3604939579963684,643,1297.5628662109375,350.4689636230469,1342.2530517578125,350.4689636230469,,,,,,,,
1491,Car,0.46362781524658203,616,1028.8258056640625,346.9754638671875,1090.196044921875,346.9754638671875,,,,,,,,
1491,Person,0.6603438854217529,537,1028.8258056640625,346.9754638671875,1090.196044921875,346.9754638671875,,,,,,,,
1491,Person,0.766341507434845,550,1028.8258056640625,346.9754638671875,1090.196044921875,346.9754638671875,,,,,,,,
1491,Person,0.43907541036605835,641,1028.8258056640625,346.9754638671875,1090.196044921875,346.9754638671875,,,,,,,,
1491,Person,0.7838171124458313,642,1028.8258056640625,346.9754638671875,1090.196044921875,346.9754638671875,,,,,,,,
1492,Car,0.8715638518333435,583,919.9506225585938,358.3865661621094,1021.742431640625,358.3865661621094,,,,,,,,
1492,Car,0.9084152579307556,613,1202.5538330078125,368.74420166015625,1279.2216796875,368.74420166015625,,,,,,,,
1492,Car,0.28619107604026794,630,1169.4981689453125,344.62890625,1207.7430419921875,344.62890625,,,,,,,,
1492,Car,0.8893007040023804,634,1354.9141845703125,384.6533508300781,1443.644775390625,384.6533508300781,,,,,,,,
1492,Car,0.8713265061378479,639,1437.08544921875,381.25640869140625,1519.0069580078125,381.25640869140625,,,,,,,,
1492,Car,0.38559332489967346,643,1296.9056396484375,350.3522644042969,1342.2159423828125,350.3522644042969,,,,,,,,
1492,Car,0.48850125074386597,616,1029.4556884765625,346.93304443359375,1090.4239501953125,346.93304443359375,,,,,,,,
1492,Person,0.7148588299751282,550,1029.4556884765625,346.93304443359375,1090.4239501953125,346.93304443359375,,,,,,,,
1492,Person,0.3527250289916992,641,1029.4556884765625,346.93304443359375,1090.4239501953125,346.93304443359375,,,,,,,,
1492,Person,0.7450494766235352,642,1029.4556884765625,346.93304443359375,1090.4239501953125,346.93304443359375,,,,,,,,
1493,Car,0.8430435657501221,583,922.3941650390625,358.99542236328125,1030.205810546875,358.99542236328125,,,,,,,,
1493,Car,0.9180637001991272,613,1202.276611328125,370.045654296875,1279.711669921875,370.045654296875,,,,,,,,
1493,Car,0.29285699129104614,630,1169.7080078125,344.9328308105469,1208.0802001953125,344.9328308105469,,,,,,,,
1493,Car,0.892772376537323,634,1353.2547607421875,384.0586853027344,1442.6597900390625,384.0586853027344,,,,,,,,
1493,Car,0.8803772926330566,639,1437.7098388671875,381.3635559082031,1514.03173828125,381.3635559082031,,,,,,,,
1493,Car,0.41701918840408325,643,1296.9044189453125,350.4839172363281,1342.34228515625,350.4839172363281,,,,,,,,
1493,Car,0.4286542534828186,616,1032.5167236328125,347.01055908203125,1090.599853515625,347.01055908203125,,,,,,,,
1493,Person,0.6392070651054382,550,1032.5167236328125,347.01055908203125,1090.599853515625,347.01055908203125,,,,,,,,
1493,Person,0.21217507123947144,641,1032.5167236328125,347.01055908203125,1090.599853515625,347.01055908203125,,,,,,,,
1493,Person,0.7637847065925598,642,1032.5167236328125,347.01055908203125,1090.599853515625,347.01055908203125,,,,,,,,
1494,Car,0.8518856167793274,583,923.3673095703125,358.0883483886719,1033.7645263671875,358.0883483886719,,,,,,,,
1494,Car,0.922240674495697,613,1202.0205078125,370.958740234375,1279.9462890625,370.958740234375,,,,,,,,
1494,Car,0.34855350852012634,630,1169.641845703125,345.3236389160156,1208.5328369140625,345.3236389160156,,,,,,,,
1494,Car,0.8891580700874329,634,1352.6685791015625,383.2225341796875,1441.2923583984375,383.2225341796875,,,,,,,,
1494,Car,0.8708374500274658,639,1436.205078125,380.326416015625,1510.881103515625,380.326416015625,,,,,,,,
1494,Car,0.3626304268836975,643,1296.4720458984375,350.4437255859375,1341.4495849609375,350.4437255859375,,,,,,,,
1494,Car,0.4674661457538605,616,1033.09375,347.19482421875,1090.56640625,347.19482421875,,,,,,,,
1494,Car,0.47215181589126587,575,986.775146484375,354.8645935058594,1042.7266845703125,354.8645935058594,,,,,,,,
1494,Person,0.4122910797595978,550,986.775146484375,354.8645935058594,1042.7266845703125,354.8645935058594,,,,,,,,
1494,Person,0.1541680246591568,641,986.775146484375,354.8645935058594,1042.7266845703125,354.8645935058594,,,,,,,,
1494,Person,0.46945348381996155,642,986.775146484375,354.8645935058594,1042.7266845703125,354.8645935058594,,,,,,,,
1495,Car,0.8759031891822815,583,925.112548828125,357.95574951171875,1037.165283203125,357.95574951171875,,,,,,,,
1495,Car,0.909192681312561,613,1201.910400390625,371.87310791015625,1280.9547119140625,371.87310791015625,,,,,,,,
1495,Car,0.4471728205680847,630,1168.9522705078125,345.83514404296875,1209.773193359375,345.83514404296875,,,,,,,,
1495,Car,0.8836680054664612,634,1352.113525390625,382.6453552246094,1440.3338623046875,382.6453552246094,,,,,,,,
1495,Car,0.8684637546539307,639,1435.5277099609375,379.94390869140625,1510.5682373046875,379.94390869140625,,,,,,,,
1495,Car,0.36126387119293213,643,1295.9884033203125,350.51513671875,1341.797119140625,350.51513671875,,,,,,,,
1495,Car,0.35896986722946167,616,1028.7547607421875,347.39703369140625,1090.1353759765625,347.39703369140625,,,,,,,,
1495,Car,0.6896981596946716,575,979.5136108398438,355.0409851074219,1046.9234619140625,355.0409851074219,,,,,,,,
1495,Person,0.5112642049789429,550,979.5136108398438,355.0409851074219,1046.9234619140625,355.0409851074219,,,,,,,,
1495,Person,0.157326340675354,641,979.5136108398438,355.0409851074219,1046.9234619140625,355.0409851074219,,,,,,,,
1495,Person,0.47333720326423645,642,979.5136108398438,355.0409851074219,1046.9234619140625,355.0409851074219,,,,,,,,
1496,Car,0.8550997376441956,583,928.5291748046875,358.3692932128906,1037.82080078125,358.3692932128906,,,,,,,,
1496,Car,0.9030715227127075,613,1202.0982666015625,372.34332275390625,1281.4935302734375,372.34332275390625,,,,,,,,
1496,Car,0.46729809045791626,630,1168.52001953125,346.07098388671875,1210.2418212890625,346.07098388671875,,,,,,,,
1496,Car,0.8780040740966797,634,1349.7623291015625,382.5141906738281,1439.0416259765625,382.5141906738281,,,,,,,,
1496,Car,0.8852395415306091,639,1435.3250732421875,380.7908020019531,1510.40625,380.7908020019531,,,,,,,,
1496,Car,0.40631550550460815,643,1295.2701416015625,350.970947265625,1342.6591796875,350.970947265625,,,,,,,,
1496,Car,0.25813090801239014,616,1030.2916259765625,348.4336853027344,1089.6748046875,348.4336853027344,,,,,,,,
1496,Car,0.1914355754852295,575,990.1017456054688,353.4358825683594,1057.3740234375,353.4358825683594,,,,,,,,
1496,Person,0.5782227516174316,550,990.1017456054688,353.4358825683594,1057.3740234375,353.4358825683594,,,,,,,,
1496,Person,0.24976412951946259,641,990.1017456054688,353.4358825683594,1057.3740234375,353.4358825683594,,,,,,,,
1496,Person,0.6348814964294434,642,990.1017456054688,353.4358825683594,1057.3740234375,353.4358825683594,,,,,,,,
1497,Car,0.8548573851585388,583,928.975341796875,358.1612548828125,1034.880859375,358.1612548828125,,,,,,,,
1497,Car,0.90936279296875,613,1202.3277587890625,372.5310974121094,1281.8416748046875,372.5310974121094,,,,,,,,
1497,Car,0.45387452840805054,630,1168.095947265625,345.3844299316406,1211.16552734375,345.3844299316406,,,,,,,,
1497,Car,0.8825175166130066,634,1350.3577880859375,382.36761474609375,1437.690185546875,382.36761474609375,,,,,,,,
1497,Car,0.9054988026618958,639,1435.9805908203125,381.9471130371094,1511.7296142578125,381.9471130371094,,,,,,,,
1497,Car,0.41724804043769836,643,1294.792724609375,351.1214904785156,1343.017333984375,351.1214904785156,,,,,,,,
1497,Car,0.23665878176689148,616,1034.3099365234375,350.04840087890625,1089.471923828125,350.04840087890625,,,,,,,,
1497,Car,0.7391542196273804,575,958.28173828125,354.06011962890625,1055.823974609375,354.06011962890625,,,,,,,,
1497,Person,0.44265517592430115,550,958.28173828125,354.06011962890625,1055.823974609375,354.06011962890625,,,,,,,,
1497,Person,0.34198200702667236,641,958.28173828125,354.06011962890625,1055.823974609375,354.06011962890625,,,,,,,,
1497,Person,0.6790093779563904,642,958.28173828125,354.06011962890625,1055.823974609375,354.06011962890625,,,,,,,,
1498,Car,0.8547376394271851,583,929.525146484375,357.72442626953125,1049.58154296875,357.72442626953125,,,,,,,,
1498,Car,0.8966972231864929,613,1201.4530029296875,372.8764953613281,1282.4862060546875,372.8764953613281,,,,,,,,
1498,Car,0.47828248143196106,630,1167.8438720703125,344.8981628417969,1211.9385986328125,344.8981628417969,,,,,,,,
1498,Car,0.8774802088737488,634,1350.2576904296875,382.5939636230469,1436.4407958984375,382.5939636230469,,,,,,,,
1498,Car,0.9055631160736084,639,1435.55322265625,382.8639221191406,1513.3123779296875,382.8639221191406,,,,,,,,
1498,Car,0.463312029838562,643,1294.934814453125,350.8711853027344,1343.132568359375,350.8711853027344,,,,,,,,
1498,Car,0.2308190017938614,616,1038.42236328125,351.7673034667969,1089.7059326171875,351.7673034667969,,,,,,,,
1498,Person,0.44502508640289307,550,1038.42236328125,351.7673034667969,1089.7059326171875,351.7673034667969,,,,,,,,
1498,Person,0.4843817353248596,641,1038.42236328125,351.7673034667969,1089.7059326171875,351.7673034667969,,,,,,,,
1498,Person,0.678253173828125,642,1038.42236328125,351.7673034667969,1089.7059326171875,351.7673034667969,,,,,,,,
1499,Car,0.8774757981300354,583,931.1891479492188,358.1178894042969,1057.73779296875,358.1178894042969,,,,,,,,
1499,Car,0.9041742086410522,613,1201.0115966796875,373.1935729980469,1283.5350341796875,373.1935729980469,,,,,,,,
1499,Car,0.4174911081790924,630,1168.5721435546875,345.15277099609375,1211.698974609375,345.15277099609375,,,,,,,,
1499,Car,0.8650017380714417,634,1347.8614501953125,382.3045349121094,1434.925537109375,382.3045349121094,,,,,,,,
1499,Car,0.8905567526817322,639,1433.93798828125,382.9633483886719,1513.3060302734375,382.9633483886719,,,,,,,,
1499,Car,0.4642867147922516,643,1295.0595703125,350.7875061035156,1343.17724609375,350.7875061035156,,,,,,,,
1499,Car,0.18637752532958984,616,1036.6092529296875,353.22833251953125,1090.3031005859375,353.22833251953125,,,,,,,,
1499,Person,0.4957135319709778,550,1036.6092529296875,353.22833251953125,1090.3031005859375,353.22833251953125,,,,,,,,
1499,Person,0.5451975464820862,641,1036.6092529296875,353.22833251953125,1090.3031005859375,353.22833251953125,,,,,,,,
1499,Person,0.6844412684440613,642,1036.6092529296875,353.22833251953125,1090.3031005859375,353.22833251953125,,,,,,,,
1500,Car,0.8801072239875793,583,933.0606689453125,358.4538269042969,1061.271484375,358.4538269042969,,,,,,,,
1500,Car,0.8971120119094849,613,1201.1048583984375,373.70770263671875,1284.7047119140625,373.70770263671875,,,,,,,,
1500,Car,0.4038752615451813,630,1168.795166015625,345.2135925292969,1211.6292724609375,345.2135925292969,,,,,,,,
1500,Car,0.852790117263794,634,1349.035888671875,381.98907470703125,1434.8665771484375,381.98907470703125,,,,,,,,
1500,Car,0.8835945129394531,639,1433.4576416015625,381.10394287109375,1508.875732421875,381.10394287109375,,,,,,,,
1500,Car,0.3869224190711975,643,1295.435546875,350.78643798828125,1342.0550537109375,350.78643798828125,,,,,,,,
1500,Car,0.13703440129756927,616,1034.679931640625,354.39910888671875,1089.636962890625,354.39910888671875,,,,,,,,
1500,Person,0.49517107009887695,550,1034.679931640625,354.39910888671875,1089.636962890625,354.39910888671875,,,,,,,,
1500,Person,0.48096710443496704,641,1034.679931640625,354.39910888671875,1089.636962890625,354.39910888671875,,,,,,,,
1500,Person,0.6349440813064575,642,1034.679931640625,354.39910888671875,1089.636962890625,354.39910888671875,,,,,,,,
1501,Car,0.8982568383216858,583,935.7508544921875,358.072509765625,1062.6165771484375,358.072509765625,,,,,,,,
1501,Car,0.9045286774635315,613,1201.546875,375.3481140136719,1285.2431640625,375.3481140136719,,,,,,,,
1501,Car,0.4480815827846527,630,1168.9910888671875,345.78009033203125,1211.739501953125,345.78009033203125,,,,,,,,
1501,Car,0.8372989892959595,634,1348.523681640625,382.0351867675781,1432.6468505859375,382.0351867675781,,,,,,,,
1501,Car,0.918057382106781,639,1432.237060546875,380.3697814941406,1507.2236328125,380.3697814941406,,,,,,,,
1501,Car,0.4324662685394287,643,1295.2947998046875,350.64312744140625,1341.6234130859375,350.64312744140625,,,,,,,,
1501,Car,0.11239467561244965,616,1031.6534423828125,354.6699523925781,1088.5714111328125,354.6699523925781,,,,,,,,
1501,Person,0.6094610095024109,550,1031.6534423828125,354.6699523925781,1088.5714111328125,354.6699523925781,,,,,,,,
1501,Person,0.5883565545082092,641,1031.6534423828125,354.6699523925781,1088.5714111328125,354.6699523925781,,,,,,,,
1501,Person,0.7191140651702881,642,1031.6534423828125,354.6699523925781,1088.5714111328125,354.6699523925781,,,,,,,,
1501,Person,0.3402220606803894,656,1031.6534423828125,354.6699523925781,1088.5714111328125,354.6699523925781,,,,,,,,
1502,Car,0.8871099948883057,583,936.457275390625,357.9422912597656,1074.9820556640625,357.9422912597656,,,,,,,,
1502,Car,0.9196857213973999,613,1201.87158203125,375.6765441894531,1285.487548828125,375.6765441894531,,,,,,,,
1502,Car,0.41616174578666687,630,1169.3612060546875,345.8580322265625,1211.626953125,345.8580322265625,,,,,,,,
1502,Car,0.8446876406669617,634,1345.6859130859375,381.4574279785156,1430.0880126953125,381.4574279785156,,,,,,,,
1502,Car,0.9132212996482849,639,1429.698974609375,380.9451599121094,1505.5355224609375,380.9451599121094,,,,,,,,
1502,Car,0.4508814215660095,643,1293.626220703125,350.66412353515625,1341.6629638671875,350.66412353515625,,,,,,,,
1502,Person,0.7362518310546875,550,1293.626220703125,350.66412353515625,1341.6629638671875,350.66412353515625,,,,,,,,
1502,Person,0.5654577612876892,641,1293.626220703125,350.66412353515625,1341.6629638671875,350.66412353515625,,,,,,,,
1502,Person,0.7519811391830444,642,1293.626220703125,350.66412353515625,1341.6629638671875,350.66412353515625,,,,,,,,
1502,Person,0.28681695461273193,656,1293.626220703125,350.66412353515625,1341.6629638671875,350.66412353515625,,,,,,,,
1503,Car,0.8875157237052917,583,937.685791015625,357.89385986328125,1082.557373046875,357.89385986328125,,,,,,,,
1503,Car,0.9267797470092773,613,1202.09521484375,376.1893615722656,1286.414794921875,376.1893615722656,,,,,,,,
1503,Car,0.3634660840034485,630,1169.801025390625,345.91619873046875,1211.035400390625,345.91619873046875,,,,,,,,
1503,Car,0.8356702923774719,634,1345.3292236328125,380.96234130859375,1429.109130859375,380.96234130859375,,,,,,,,
1503,Car,0.916588306427002,639,1428.845703125,381.53765869140625,1505.6260986328125,381.53765869140625,,,,,,,,
1503,Car,0.47315913438796997,643,1290.71630859375,350.9797058105469,1343.010009765625,350.9797058105469,,,,,,,,
1503,Person,0.5841690897941589,550,1290.71630859375,350.9797058105469,1343.010009765625,350.9797058105469,,,,,,,,
1503,Person,0.5341781973838806,641,1290.71630859375,350.9797058105469,1343.010009765625,350.9797058105469,,,,,,,,
1503,Person,0.7201641201972961,642,1290.71630859375,350.9797058105469,1343.010009765625,350.9797058105469,,,,,,,,
